2,21,2,9,2,4,10,85,21,106,4,1,213,2,3,22,4,24,9,35,10,4,0,3,39,2,1,0,0,223,4,7,1,0,8,0,0,0,4,0,0,0,0,1,0,2,0,0,2,7,0,0,2,0,2,6,80,1,0,0,8,2,1,0,0,1,0,0,0,52,3,2,0,3,3,0,1,1,0,0,89,0,2,0,0,0,1,7
1,1,4,0,2,0,0,0,8,9,0,0,67,0,0,0,0,1,0,0,66,3,43,0,0,0,0,0,1,10,1,0,2,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,10,2,0,2,0,1,0,32,2,0,4,0,1,1,0,2,0,0,0,0,0,2,53,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0
0,3,3,2,8,0,1,251,0,0,0,0,8,0,0,0,0,13,85,0,0,1,0,0,0,0,0,0,0,0,102,4,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,114,0,0,0,0,0,122,0,0,0,3,0,0,0,0,0,0,4
9,48,130,10,6,111,18,34,7,4,0,0,12,173,0,142,29,0,0,21,103,0,0,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,8,19
3,18,2,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,2,9,4,3,1,0,3,0,0,0,0,0,0,4,8,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,21,0,1,2,21,55,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,13,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,6,22,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,34,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
3,13,18,42,2,1,3,19,7,349,2,1,478,3,1,35,3,24,4,12,28,13,288,1,8,2,0,0,0,0,4,21,0,0,2,0,1,0,0,0,0,0,0,10,0,2,0,0,2,9,0,5,9,0,0,22,24,0,2,0,4,0,1,0,0,3,0,0,0,546,1,0,0,1,4,0,0,1,0,0,137,0,7,0,0,1,6,2
0,5,178,20,0,2,4,299,3,28,0,0,7,3,2,14,10,211,1432,8,11,102,7,668,2,0,1,5,0,13,0,151,0,18,2,0,20,1,0,0,0,2,0,14,0,0,2,2,13,1,3,0,4,0,0,3,4,0,32,1,3,0,41,2,0,2,2,0,0,0,543,11,5,0,1,2,284,4,0,1,0,0,1,17,0,4,14,5
0,1,1,7,0,2,3,0,5,18,0,0,3,3,3,27,19,84,11,130,5,2,8,6,0,0,0,0,5,25,125,0,0,29,1,0,0,0,1,0,0,0,0,4,0,0,0,3,2,1,0,1,4,0,1,1337,20,0,0,0,1,1,1,0,1,21,37,0,0,5,0,0,0,7,4,0,3,8,0,0,1,0,0,3,0,1,20,1
0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,23,26,0,1,0,0,41,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0,6,2,0,3,37,101,0,1,5,36,0,1,0,1,0,0,0,0,6,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,95,112,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,10,16,170,9,12,16,1,5,5,0,2,1,103,1,123,26,2,5,12,14,36,12,0,1,6,4,0,0,6,2,8,0,5,0,0,2,0,0,0,1,1,0,5,0,1,0,0,1,4,1,0,1,0,1,5,32,0,0,0,3,2,1,1,1,1,0,0,1,0,1,0,0,5,1,0,0,4,0,0,18,1,4,0,0,6,11,14
0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,313,39,0,4,0,39,0,82,57,105,4,0,0,72,0,1,70,0,0,0,70,0,12,0,63,0,21,35,0,0,0,57,0,18,27,28,0,0,11,0,0,0,29,0,0,0,134,18,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,19,0,16,0,38,45,101,11,0,0,174,2,0,76,0,0,0,33,0,11,0,53,0,25,13,0,0,0,54,0,0,21,35,0,0,15,0,0,0,17,0,0,0,139,4,0,0,0
0,7,1,0,9,1,0,1,1,0,0,9,1,1,0,3,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,25,3,114,0,23,36,38,11,0,0,57,0,0,34,0,0,1,113,0,73,0,27,0,9,207,0,0,0,8,0,0,126,185,0,0,65,0,0,0,119,0,9,0,21,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,31,15,0,0,0,61,0,38,1,55,86,0,0,19,0,0,20,0,0,0,20,0,60,1,37,0,19,74,0,0,0,13,0,1,46,66,0,0,11,0,0,0,55,0,1,0,21,0,0,0,0
2,18,7,2,3,6,52,0,135,1,0,1,0,0,0,2,19,8,0,108,4,27,0,0,2,1,1,1,0,0,1,4,12,5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,179,0,1,3,0,1,6,0,2,2,0,0,0,1,0,0,17,0,0,0,0,0,0,1,6,1,2,1,2,0,1,0,0,65,0,0,3,132,7
1,4,2,1,3,1,1,0,3,0,1,5,0,6,0,8,3,7,3,0,1,0,0,2,0,1,0,0,0,0,1,4,0,0,0,0,0,52,99,0,41,2,31,3,29,79,65,61,2,2,40,0,1,72,1,0,1,124,2,75,0,60,4,37,189,0,0,0,87,0,24,88,111,1,4,40,9,2,0,174,0,6,1,79,10,4,1,1
0,13,6,29,2,15,4,11,11,62,13,1,19,1,7,2,8,20,14,7,15,4,7,3,1,1,0,0,0,16,11,29,1,0,5,0,457,4,0,0,0,0,0,0,0,0,0,0,1,5,0,879,1198,0,0,16,2,0,8,0,2,1,8,0,0,0,1,0,1,4,4,0,0,8,12,0,1,8,0,0,5,0,2,0,0,14,15,3
0,1,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,21,0,26,0,32,0,0,20,48,36,1,0,43,1,0,22,0,0,0,34,0,35,0,31,0,8,19,0,0,0,13,0,7,24,14,0,0,10,0,0,0,34,0,8,0,33,2,0,1,0
0,2,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,2,183,21,0,4,0,79,1,21,0,84,24,0,1,40,1,0,151,0,1,0,18,0,4,0,36,0,26,44,0,0,0,136,1,28,16,17,0,0,25,0,0,0,28,0,5,0,204,18,0,0,0
0,4,2,0,1,10,1,0,0,0,0,25,0,0,0,3,1,0,1,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,166,44,0,29,0,42,1,56,77,0,53,0,0,130,1,1,117,0,7,0,35,0,39,0,110,0,45,48,0,0,0,107,0,6,48,98,0,0,19,0,0,0,57,0,6,0,135,9,0,0,0
0,5,0,0,2,2,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,44,0,71,0,44,8,62,0,0,1,25,1,0,15,0,0,0,13,0,10,0,49,0,4,41,0,0,0,26,1,13,18,32,0,0,6,0,0,0,27,0,3,0,27,2,1,0,0
1,4,3,5,0,4,2,0,4,2,0,0,0,0,1,1,1,64,14,0,5,5,3,0,0,5,0,0,0,2,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,2,7,0,1,0,17,0,321,0,0,1,0,0,0,2,0,0,0,2,2,0,0,57,0,0,6,0,0,0,0,1,4,0
11,497,108,12,9,368,601,5,14,8,0,3,0,26,1,24,3,3,1,415,173,2,8,4,10,14,0,0,0,8,2,3,0,0,10,0,1,5,1,0,0,350,0,4,1,6,0,0,5,0,2,1,1,1,0,4,10,9,0,0,0,4,1,0,5,7,0,0,1,4,10,0,24,6,10,7,2,2,0,1,3,0,159,0,0,34,252,71
0,1,0,1,1,0,0,0,0,0,0,33,0,0,0,431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,45,0,6,0,37,0,41,70,121,25,0,2,0,0,0,59,0,0,0,25,0,8,0,51,0,28,24,0,0,0,75,1,19,30,34,0,0,9,0,1,0,27,0,0,0,114,8,0,0,0
1,4,1,3,6,0,0,0,1,11,0,0,2,1,2,0,2,0,1,4,43,0,1,0,1,0,0,0,0,5,0,5,0,0,0,0,0,1,1,0,0,0,1,214,0,0,0,1,0,1,0,0,165,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,71,0,0,0,1,3
0,2,4,2,2,0,1,0,0,2,0,0,3,1,0,1,3,1,0,2,8,0,3,1,1,0,1,0,1,3,0,6,1,0,0,0,1,0,0,0,0,3,0,569,0,0,2,0,1,0,0,341,0,0,0,2,0,0,15,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,3,0,4,1,0,2,0,1,0,1,17,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,1,0,0,0,1,1,0,1,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,2,1
0,0,1,0,1,3,3,0,1,4,0,0,1,0,0,2,2,33,4,51,0,1,1,0,0,0,0,0,0,7,0,681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,1,0,2,0,0,0,0,1,0,0,0,0,10,0,0,5,0,0,0,1,0,0,0,2,0,0,5,0,2,0,0,0,4,3
11,5,12,33,10,4,1,2,12,45,0,0,0,27,2,43,17,31,3,16,11,26,62,4,34,2,0,0,1,23,5,12,1,0,26,0,0,0,0,0,0,2,0,1,0,0,0,0,15,12,0,0,1,0,0,13,0,0,0,1,208,4,6,0,1,1,0,0,0,9,0,0,1,6,2,0,0,1,0,0,1,0,0,0,0,6,9,6
0,4,10,2,2,1,0,0,2,0,0,13,1,8,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,118,167,0,27,2,145,0,86,50,116,26,0,10,72,0,0,30,0,1,0,0,2,47,1,46,0,14,154,0,0,0,40,2,13,140,240,1,0,43,0,0,0,192,0,12,1,133,25,1,2,1
1,1,20,6,0,0,2,5,0,17,0,0,0,0,2,0,11,17,1,1,1,8,1,0,0,0,0,0,1,0,26,4,1,2,0,0,38,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,0,94,0,0,2,0,0,4,1,0,0,0,1,0,323,6,0,0,13,480,8,0,0,0,0,0,0,5,0,4,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,37,1,2,0,2,0,0,0,297,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,0,1,0,39,0,1,2,0,0,0,0,6,1,8
0,6,7,0,18,10,14,0,2,0,0,38,0,0,1,1,0,0,3,8,3,2,2,0,7,3,2,0,1,0,0,0,0,1,0,0,1,185,61,0,47,0,144,0,81,114,217,98,1,3,159,0,0,91,0,2,2,44,0,29,0,0,0,145,196,1,0,0,319,2,0,105,145,0,0,44,0,0,0,223,0,1,1,156,0,1,0,2
0,8,52,21,1,1,1,0,4,3,0,1,4,2,7,7,1,132,19,3,4,49,2,3,1,0,0,0,4,2,67,8,1,2,1,0,4,0,0,0,0,1,0,11,0,0,0,1,655,0,0,2,4,0,6,9,7,0,12,0,20,0,0,0,3,3,0,0,1,6,4,0,0,13,1,0,1,63,0,0,2,0,0,0,0,9,5,2
0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,5,0,9,0,30,0,4,25,43,3,0,0,37,0,0,52,0,0,0,3,0,13,1,100,0,0,5,0,0,0,71,0,5,4,16,0,0,3,1,0,0,19,0,0,1,51,3,0,0,0
0,0,0,1,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,121,0,16,0,150,0,37,39,23,18,0,0,16,0,0,35,0,0,0,75,0,71,0,36,0,2,0,0,0,0,25,0,23,140,81,0,1,45,0,0,0,126,0,15,0,66,2,0,0,1
0,3,6,4,1,1,5,0,1,2,0,0,2,0,0,1,15,5,2,1,1,21,4,0,0,1,1,23,76,0,3,18,10,121,1,0,0,0,0,0,0,14,1,1,1,0,0,0,1,4,1,0,6,0,0,0,2,0,3,0,1,0,2,1,0,0,77,0,0,0,2,1,0,10,2,0,0,0,0,0,0,0,0,0,0,43,0,14
1,0,0,2,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,15,47,0,0,27,38,113,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,1,0,0,11,1,0,0,0,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,1,1,0,0,2,0,27,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,298,104,1,33,0,244,0,51,270,189,172,0,0,110,0,1,131,1,3,0,42,1,7,0,390,1,140,88,0,0,0,0,1,38,22,63,0,0,12,0,0,0,62,0,0,4,211,11,1,0,0
3,3,6,11,2,16,15,0,5,189,4,20,144,4,5,17,2,16,1,24,17,6,103,0,4,2,0,0,0,461,0,3,0,0,4,0,1,0,0,0,0,0,0,3,1,0,0,0,4,1,0,0,2,0,0,13,4,1,0,0,0,1,1,2,0,1,2,0,0,0,1,1,0,1,0,1,1,0,0,0,219,0,1,0,0,3,7,22
0,11,25,2,0,2,4,298,1,6,0,0,11,1,0,2,18,2,287,0,4,3,6,863,3,7,0,0,0,0,260,2,1,3,2,0,15,0,0,0,0,0,0,0,1,0,44,0,0,1,0,0,1,0,0,1,4,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,4,0,1,0,326,0,0,1,2,0,3,7,0,5,2,2
0,7,1,0,5,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,2,0,0,0,0,0,0,0,0,31,127,0,25,0,85,0,6,22,48,24,0,0,24,1,0,14,0,0,0,80,0,52,0,66,0,4,104,0,0,0,7,2,0,0,163,0,0,14,0,0,0,135,0,3,0,14,1,0,0,0
0,4,12,1,8,4,1,0,0,1,0,35,0,0,0,1,34,3,0,0,15,2,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,109,277,0,69,0,148,2,64,78,360,102,0,21,187,0,0,46,0,1,0,163,1,94,1,147,0,20,246,1,0,0,70,0,4,261,0,1,0,161,1,0,0,237,0,14,8,199,0,0,0,1
0,4,1,4,0,0,4,1,14,0,0,0,0,0,1,1,5,1,0,0,3,8,2,0,0,1,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,138,0,0,0,0,0,0,0,1,0,0,358,7,37
3,30,9,8,2,11,9,0,2,0,0,0,1,1,5,17,4,1,0,6,60,9,5,0,1,2,3,0,0,1,1,5,1,1,0,0,1,0,0,0,0,1,2,9,0,0,0,0,0,13,0,0,1,0,0,4,3,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,197,0,1,0,1,0,1,5,0,6,0,0,284,7,137
0,43,13,1,48,20,25,1,12,1,0,34,0,0,0,1,0,0,0,27,72,0,0,1,1,0,0,0,0,0,1,2,0,1,2,0,0,30,60,0,6,0,46,0,12,77,31,18,0,6,18,0,0,5,0,0,0,31,1,7,179,63,1,7,105,0,0,0,17,0,0,12,154,1,1,0,1,0,0,36,0,17,1,50,0,0,3,21
0,3,12,2,2,0,0,99,1,3,0,0,4,0,0,1,1,13,184,0,3,0,0,612,0,0,0,1,1,0,115,0,0,9,0,0,28,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,10,0,1,1,3,0,1,0,0,0,0,0,0,0,239,0,0,0,0,0,0,2,0,0,1,0,3,1,0,6,0,0
0,5,2,409,0,3,1,3,0,15,1,0,2,0,2,1,3,203,5,5,3,3,0,0,0,3,0,0,0,1,1,11,0,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,123,1,0,0,2,0,26,3,3,0,1,0,31,0,39,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
